ID_participante;Gender;Age;Income;Goal;Career;Decision;Attractiveness;Sincerity;Intelligence;Fun;Ambition;Shared Interests;Like;Probability of interest;Met Before
4976;Male;25;NA;1;Architecture and design;Not Match;6;5;4;3;4;2;3;1;0
4977;Male;25;NA;1;Architecture and design;Match;7;7;6;8;6;8;7;3;0
4978;Male;25;NA;1;Architecture and design;Not Match;6;8;8;7;5;6;4;3;0
4979;Male;25;NA;1;Architecture and design;Not Match;4;8;7;8;7;6;2;4;0
4980;Male;25;NA;1;Architecture and design;Match;8;5;7;7;6;5;8;4;0
4981;Male;25;NA;1;Architecture and design;Not Match;5;7;7;4;9;2;2;1;0
4982;Male;25;NA;1;Architecture and design;Not Match;2;2;5;1;7;1;1;1;0
4983;Male;25;NA;1;Architecture and design;Not Match;6;3;7;6;9;1;4;1;0
4984;Male;25;NA;1;Architecture and design;Not Match;2;7;7;5;8;2;2;1;0
4985;Male;28;NA;1;Civil Engineer;Match;9;9;9;7;7;6;8;7;0
4986;Male;28;NA;1;Civil Engineer;Match;10;10;9;7;7;8;8;6;0
4987;Male;28;NA;1;Civil Engineer;Not Match;6;6;7;7;6;5;5;5;0
4988;Male;28;NA;1;Civil Engineer;Match;10;9;9;10;8;9;9;6;0
4989;Male;28;NA;1;Civil Engineer;Match;7;10;9;7;7;7;6;6;0
4990;Male;28;NA;1;Civil Engineer;Match;10;10;10;9;9;8;10;8;0
4991;Male;28;NA;1;Civil Engineer;Match;9;6;8;7;7;6;6;5;0
4992;Male;28;NA;1;Civil Engineer;Match;7;9;8;6;6;6;6;6;0
4993;Male;28;NA;1;Civil Engineer;Match;10;7;8;8;8;6;6;5;0
4994;Male;28;NA;1;Civil Engineer;Not Match;8;9;7;6;6;6;6;6;0
4995;Male;27;NA;1;Real Estate Consulting;Not Match;6;6;6;5;6;5;5;5;0
4996;Male;27;NA;1;Real Estate Consulting;Not Match;6;6;7;6;6;5;6;6;0
4997;Male;27;NA;1;Real Estate Consulting;Not Match;5;6;6;5;6;5;4;4;0
4998;Male;27;NA;1;Real Estate Consulting;Match;5;6;7;7;6;7;6;6;0
4999;Male;27;NA;1;Real Estate Consulting;Match;5;8;8;8;8;8;7;7;0
5000;Male;27;NA;1;Real Estate Consulting;Match;8;8;8;7;8;7;6;7;0
5001;Male;27;NA;1;Real Estate Consulting;Match;8;8;8;8;7;7;7;5;0
5002;Male;27;NA;1;Real Estate Consulting;Match;6;8;7;6;7;6;7;6;0
5003;Male;27;NA;1;Real Estate Consulting;Match;7;7;8;7;9;6;7;5;0
5004;Male;27;NA;1;Real Estate Consulting;Match;6;5;7;5;7;6;6;5;0
5005;Male;NA;NA;NA;NA;Match;8;7;7;8;9;7;8;7;0
5006;Male;NA;NA;NA;NA;Match;9;9;8;6;8;5;8;7;0
5007;Male;NA;NA;NA;NA;Not Match;8;6;7;9;7;7;9;6;0
5008;Male;NA;NA;NA;NA;Match;8;8;7;9;6;6;8;8;0
5009;Male;NA;NA;NA;NA;Not Match;4;8;6;5;6;3;4;9;0
5010;Male;NA;NA;NA;NA;Not Match;9;9;9;9;8;10;9;8;0
5011;Male;NA;NA;NA;NA;Match;7;9;8;8;6;7;8;9;0
5012;Male;NA;NA;NA;NA;Match;6;9;8;6;6;9;7;9;0
5013;Male;NA;NA;NA;NA;Not Match;6;9;9;8;8;7;6;7;0
5014;Male;NA;NA;NA;NA;Not Match;4;6;5;3;4;4;4;6;0
5015;Male;NA;NA;NA;NA;Not Match;5;7;8;5;6;5;5;4;0
5016;Male;NA;NA;NA;NA;Not Match;7;8;7;4;5;4;5;4;0
5017;Male;NA;NA;NA;NA;Match;9;8;8;10;7;9;8;7;0
5018;Male;NA;NA;NA;NA;Not Match;6;5;6;8;10;5;7;5;0
5019;Male;NA;NA;NA;NA;Not Match;4;8;6;5;5;7;5;5;0
5020;Male;NA;NA;NA;NA;Match;8;5;6;9;7;4;6;5;0
5021;Male;NA;NA;NA;NA;Not Match;8;6;7;7;6;4;5;4;0
5022;Male;NA;NA;NA;NA;Not Match;5;8;7;4;5;4;5;4;0
5023;Male;NA;NA;NA;NA;Not Match;7;8;8;8;6;7;6;5;0
5024;Male;NA;NA;NA;NA;Not Match;5;8;6;5;6;4;5;4;0
5025;Female;23;NA;1;undecided;Not Match;4;3;6;3;6;1;5;4;0
5026;Female;23;NA;1;undecided;Not Match;6;4;6;8;8;8;5;6;0
5027;Female;23;NA;1;undecided;Not Match;4;10;8;8;8;4;6;8;0
5028;Female;23;NA;1;undecided;Not Match;6;10;8;8;8;4;6;8;0
5029;Female;23;NA;1;undecided;Not Match;7;7;8;7;10;6;6;4;0
5030;Female;23;NA;1;undecided;Match;8;8;10;8;10;10;8;8;0
5031;Female;23;NA;1;undecided;Match;6;10;10;9;8;7;8;8;0
5032;Female;23;NA;1;undecided;Match;2;8;8;8;7;6;6;6;0
5033;Female;23;NA;1;undecided;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5034;Female;23;NA;1;undecided;Not Match;8;8;8;8;8;5;8;2;0
5035;Female;23;NA;1;undecided;Match;6;5;6;5;6;5;5;3;0
5036;Female;23;NA;1;undecided;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5037;Female;23;NA;1;undecided;Not Match;8;8;8;8;8;8;6;8;0
5038;Female;23;NA;1;undecided;Not Match;6;10;9;8;8;6;8;8;0
5039;Female;23;NA;1;undecided;Match;10;9;9;8;7;6;7;7;0
5040;Female;23;NA;1;undecided;Not Match;8;8;10;7;10;6;5;6;0
5041;Female;23;NA;1;undecided;Not Match;6;6;6;6;6;6;4;6;0
5042;Female;23;NA;1;undecided;Not Match;8;8;8;8;8;8;6;8;0
5043;Female;33;NA;1;University President;Not Match;4;6;10;4;10;NA;4;3;0
5044;Female;33;NA;1;University President;Match;5;4;4;6;4;NA;5;3;0
5045;Female;33;NA;1;University President;Not Match;4;5;6;4;6;NA;4;5;0
5046;Female;33;NA;1;University President;Not Match;5;6;7;6;7;0;5;5;0
5047;Female;33;NA;1;University President;Not Match;5;6;5;6;5;NA;5;4;0
5048;Female;33;NA;1;University President;Match;6;5;6;4;4;NA;6;4;0
5049;Female;33;NA;1;University President;Match;8;9;8;9;7;NA;8;7;0
5050;Female;33;NA;1;University President;Match;6;6;6;6;6;NA;8;8;0
5051;Female;33;NA;1;University President;Not Match;4;4;5;6;NA;NA;6;6;0
5052;Female;33;NA;1;University President;Match;8;8;9;8;7;8;8;5;0
5053;Female;33;NA;1;University President;Match;7;7;NA;7;8;NA;7;6;0
5054;Female;33;NA;1;University President;Not Match;6;5;7;6;6;NA;6;4;0
5055;Female;33;NA;1;University President;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5056;Female;33;NA;1;University President;Not Match;3;5;5;3;NA;NA;3;4;0
5057;Female;33;NA;1;University President;Match;10;7;6;5;7;NA;7;3;0
5058;Female;33;NA;1;University President;Match;7;8;10;7;10;NA;7;6;0
5059;Female;33;NA;1;University President;Not Match;5;6;6;4;5;NA;5;5;0
5060;Female;33;NA;1;University President;Match;7;7;7;5;NA;NA;7;6;0
5061;Female;32;25831;3;Epidemiologist;Match;3;5;5;5;5;5;5;10;0
5062;Female;32;25831;3;Epidemiologist;Match;5;5;7;7;7;5;5;4;0
5063;Female;32;25831;3;Epidemiologist;Not Match;7;7;7;6;6;5;6;3;0
5064;Female;32;25831;3;Epidemiologist;Not Match;5;8;7;6;7;5;7;3;0
5065;Female;32;25831;3;Epidemiologist;Not Match;6;6;8;6;NA;NA;7;2;0
5066;Female;32;25831;3;Epidemiologist;Match;9;8;8;7;NA;5;7;5;0
5067;Female;32;25831;3;Epidemiologist;Match;8;8;8;8;9;9;7;6;0
5068;Female;32;25831;3;Epidemiologist;Match;5;6;8;6;NA;NA;6;4;0
5069;Female;32;25831;3;Epidemiologist;Not Match;5;6;5;7;NA;NA;5;5;0
5070;Female;32;25831;3;Epidemiologist;Match;7;7;7;7;8;6;7;6;0
5071;Female;32;25831;3;Epidemiologist;Not Match;6;6;6;NA;NA;7;5;4;0
5072;Female;32;25831;3;Epidemiologist;Match;8;7;7;6;6;6;6;5;0
5073;Female;32;25831;3;Epidemiologist;Match;9;8;7;6;9;NA;7;6;0
5074;Female;32;25831;3;Epidemiologist;Match;7;8;8;5;NA;NA;7;4;0
5075;Female;32;25831;3;Epidemiologist;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5076;Female;32;25831;3;Epidemiologist;Not Match;8;8;8;6;8;5;8;3;0
5077;Female;32;25831;3;Epidemiologist;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5078;Female;32;25831;3;Epidemiologist;Match;7;7;7;8;NA;NA;7;5;0
5079;Female;26;28759;3;Security Policy - Homeland Defense;Match;6;9;9;8;9;7;8;9;0
5080;Female;26;28759;3;Security Policy - Homeland Defense;Not Match;6;6;8;8;8;6;6;8;NA
5081;Female;26;28759;3;Security Policy - Homeland Defense;Not Match;5;5;5;5;5;5;5;5;0
5082;Female;26;28759;3;Security Policy - Homeland Defense;Match;9;9;9;9;7;7;7;9;0
5083;Female;26;28759;3;Security Policy - Homeland Defense;Not Match;6;6;6;6;6;6;7;5;0
5084;Female;26;28759;3;Security Policy - Homeland Defense;Match;8;8;8;8;8;8;8;8;0
5085;Female;26;28759;3;Security Policy - Homeland Defense;Match;7;8;7;7;7;7;7;8;0
5086;Female;26;28759;3;Security Policy - Homeland Defense;Not Match;6;7;7;8;6;8;6;6;0
5087;Female;26;28759;3;Security Policy - Homeland Defense;Match;6;6;7;9;8;9;7;9;0
5088;Female;26;28759;3;Security Policy - Homeland Defense;Match;9;8;8;7;9;9;8;7;0
5089;Female;26;28759;3;Security Policy - Homeland Defense;Match;9;8;8;8;8;8;8;7;0
5090;Female;26;28759;3;Security Policy - Homeland Defense;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5091;Female;26;28759;3;Security Policy - Homeland Defense;Match;9;9;9;9;9;9;9;9;0
5092;Female;26;28759;3;Security Policy - Homeland Defense;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5093;Female;26;28759;3;Security Policy - Homeland Defense;Match;8;6;6;6;6;9;8;8;0
5094;Female;26;28759;3;Security Policy - Homeland Defense;Match;6;6;9;9;9;8;8;8;0
5095;Female;26;28759;3;Security Policy - Homeland Defense;Match;6;7;7;7;6;8;7;7;0
5096;Female;26;28759;3;Security Policy - Homeland Defense;Not Match;5;6;6;6;8;3;6;6;0
5097;Female;24;25401;2;Nutritionist;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5098;Female;24;25401;2;Nutritionist;Not Match;6;10;10;8;8;3;4;7;0
5099;Female;24;25401;2;Nutritionist;Not Match;4;10;10;6;10;1;4;6;0
5100;Female;24;25401;2;Nutritionist;Match;6;8;8;10;9;6;8;8;0
5101;Female;24;25401;2;Nutritionist;Match;10;9;9;7;9;7;7;5;0
5102;Female;24;25401;2;Nutritionist;Match;9;10;10;6;9;8;9;6;0
5103;Female;24;25401;2;Nutritionist;Not Match;7;10;9;5;8;4;4;3;0
5104;Female;24;25401;2;Nutritionist;Match;8;10;9;9;7;8;8;6;0
5105;Female;24;25401;2;Nutritionist;Match;7;10;8;10;6;5;7;10;0
5106;Female;24;25401;2;Nutritionist;Match;10;9;10;8;8;5;10;8;0
5107;Female;24;25401;2;Nutritionist;Not Match;8;10;8;7;7;6;6;7;0
5108;Female;24;25401;2;Nutritionist;Match;8;7;7;7;7;8;6;6;0
5109;Female;24;25401;2;Nutritionist;Not Match;10;9;8;8;8;6;8;7;0
5110;Female;24;25401;2;Nutritionist;Not Match;5;10;9;6;10;6;6;10;0
5111;Female;24;25401;2;Nutritionist;Match;10;8;9;9;8;6;9;7;0
5112;Female;24;25401;2;Nutritionist;Not Match;5;8;9;8;8;8;6;1;0
5113;Female;24;25401;2;Nutritionist;Not Match;5;10;8;5;10;5;5;5;0
5114;Female;24;25401;2;Nutritionist;Match;8;9;10;6;10;6;8;7;0
5115;Female;NA;NA;NA;NA;Not Match;4;7;8;5;5;1;5;5;0
5116;Female;NA;NA;NA;NA;Not Match;7;8;9;7;9;3;6;5;0
5117;Female;NA;NA;NA;NA;Not Match;5;10;10;6;10;0;7;2;0
5118;Female;NA;NA;NA;NA;Not Match;6;7;8;8;6;5;6;4;0
5119;Female;NA;NA;NA;NA;Match;8;10;10;10;8;8;9;6;1
5120;Female;NA;NA;NA;NA;Match;7;8;9;9;9;10;9;5;NA
5121;Female;NA;NA;NA;NA;Match;9;9;9;8;9;9;9;6;0
5122;Female;NA;NA;NA;NA;Not Match;8;9;8;7;7;5;8;6;0
5123;Female;NA;NA;NA;NA;Not Match;7;9;9;10;10;6;8;5;0
5124;Female;NA;NA;NA;NA;Match;9;8;8;9;8;9;8;6;0
5125;Female;NA;NA;NA;NA;Not Match;7;8;8;8;7;6;9;5;0
5126;Female;NA;NA;NA;NA;Match;7;7;9;9;6;8;7;3;1
5127;Female;NA;NA;NA;NA;Match;9;8;8;7;7;7;7;6;0
5128;Female;NA;NA;NA;NA;Not Match;6;7;8;6;7;4;6;2;0
5129;Female;NA;NA;NA;NA;Not Match;8;8;9;7;7;8;8;5;0
5130;Female;NA;NA;NA;NA;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5131;Female;NA;NA;NA;NA;Not Match;6;6;5;4;4;3;4;3;0
5132;Female;NA;NA;NA;NA;Match;9;8;7;9;7;10;9;6;0
5133;Female;26;19264;5;GOVERNOR;Not Match;4;1;5;4;4;5;3;1;0
5134;Female;26;19264;5;GOVERNOR;Match;7;8;8;7;6;7;8;3;0
5135;Female;26;19264;5;GOVERNOR;Match;6;10;9;7;6;5;6;2;0
5136;Female;26;19264;5;GOVERNOR;Match;7;10;9;7;7;5;7;5;0
5137;Female;26;19264;5;GOVERNOR;Match;9;NA;NA;NA;NA;NA;7;2;0
5138;Female;26;19264;5;GOVERNOR;Match;7;9;9;5;7;5;6;4;0
5139;Female;26;19264;5;GOVERNOR;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5140;Female;26;19264;5;GOVERNOR;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5141;Female;26;19264;5;GOVERNOR;Match;7;10;9;10;9;5;8;4;0
5142;Female;26;19264;5;GOVERNOR;Match;8;8;8;7;7;8;7;2;0
5143;Female;26;19264;5;GOVERNOR;Match;8;10;9;9;8;5;8;NA;0
5144;Female;26;19264;5;GOVERNOR;Match;7;9;8;9;7;3;7;2;0
5145;Female;26;19264;5;GOVERNOR;Match;9;8;8;7;6;5;7;3;0
5146;Female;26;19264;5;GOVERNOR;Match;5;8;7;5;6;5;8;3;0
5147;Female;26;19264;5;GOVERNOR;Not Match;8;4;5;5;5;3;5;1;0
5148;Female;26;19264;5;GOVERNOR;Match;6;7;7;6;5;5;6;2;0
5149;Female;26;19264;5;GOVERNOR;Not Match;8;4;7;5;6;5;4;1;0
5150;Female;26;19264;5;GOVERNOR;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5151;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;8;10;10;7;10;6;4;3;0
5152;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;7;6;7;6;7;3;4;3;0
5153;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;9;9;10;8;7;6;6;5;0
5154;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;9;8;9;9;8;7;5;4;0
5155;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;7;10;10;9;10;2;3;3;0
5156;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;9;10;10;8;8;4;6;3;0
5157;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;7;7;8;8;8;7;6;4;0
5158;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;7;8;8;8;8;7;3;4;0
5159;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;8;7;6;10;7;3;3;3;0
5160;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;9;9;10;9;10;6;6;5;0
5161;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;10;9;9;8;8;5;5;3;0
5162;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;9;8;10;8;8;8;6;5;0
5163;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;9;9;9;9;9;8;8;5;0
5164;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;7;10;10;8;8;7;6;6;0
5165;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;9;9;8;8;9;8;6;5;0
5166;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;7;8;10;5;9;6;5;5;0
5167;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;8;8;8;8;8;7;7;5;0
5168;Female;21;41778;2;EDUCATION ADMINISTRATION;Match;8;9;9;8;8;7;6;5;0
5169;Female;33;35963;1;Director of Training and Development;Not Match;2;8;5;2;8;NA;3;10;0
5170;Female;33;35963;1;Director of Training and Development;Match;4;7;9;7;8;8;8;8;0
5171;Female;33;35963;1;Director of Training and Development;Not Match;4;8;6;3;7;NA;7;6;0
5172;Female;33;35963;1;Director of Training and Development;Not Match;5;6;8;7;8;6;5;6;0
5173;Female;33;35963;1;Director of Training and Development;Match;6;5;8;7;8;8;6;7;0
5174;Female;33;35963;1;Director of Training and Development;Match;6;8;8;8;NA;8;8;8;0
5175;Female;33;35963;1;Director of Training and Development;Match;4;8;7;8;5;8;8;9;0
5176;Female;33;35963;1;Director of Training and Development;Match;4;8;6;8;7;8;8;8;0
5177;Female;33;35963;1;Director of Training and Development;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5178;Female;33;35963;1;Director of Training and Development;Match;8;6;7;6;6;6;8;8;0
5179;Female;33;35963;1;Director of Training and Development;Match;7;8;7;8;7;NA;7;8;0
5180;Female;33;35963;1;Director of Training and Development;Match;7;8;8;7;6;NA;7;8;0
5181;Female;33;35963;1;Director of Training and Development;Match;9;8;8;7;9;NA;8;9;0
5182;Female;33;35963;1;Director of Training and Development;Not Match;5;9;8;5;7;NA;7;7;0
5183;Female;33;35963;1;Director of Training and Development;Match;9;8;5;10;7;NA;9;9;0
5184;Female;33;35963;1;Director of Training and Development;Not Match;6;4;9;2;10;NA;5;2;0
5185;Female;33;35963;1;Director of Training and Development;Not Match;5;7;7;4;5;NA;5;5;0
5186;Female;33;35963;1;Director of Training and Development;Not Match;6;6;6;6;5;6;6;6;0
5187;Female;31;NA;2;Private practice Dietician;Not Match;4;9;9;4;9;6;8;8;0
5188;Female;31;NA;2;Private practice Dietician;Not Match;5;8;8;6;6;5;6;5;0
5189;Female;31;NA;2;Private practice Dietician;Not Match;4;8;8;5;5;4;4;4;0
5190;Female;31;NA;2;Private practice Dietician;Not Match;5;8;6;6;5;7;6;6;0
5191;Female;31;NA;2;Private practice Dietician;Not Match;7;8;7;9;7;7;7;7;0
5192;Female;31;NA;2;Private practice Dietician;Match;6;9;9;7;7;8;8;5;0
5193;Female;31;NA;2;Private practice Dietician;Not Match;6;9;9;6;8;9;7;5;0
5194;Female;31;NA;2;Private practice Dietician;Match;6;10;9;8;6;6;7;7;0
5195;Female;31;NA;2;Private practice Dietician;Not Match;5;1;4;4;5;1;3;3;0
5196;Female;31;NA;2;Private practice Dietician;Match;8;8;8;8;8;7;7;6;0
5197;Female;31;NA;2;Private practice Dietician;Not Match;8;7;7;7;5;5;5;4;0
5198;Female;31;NA;2;Private practice Dietician;Not Match;6;6;7;6;6;5;5;2;0
5199;Female;31;NA;2;Private practice Dietician;Match;8;8;7;7;9;7;7;6;0
5200;Female;31;NA;2;Private practice Dietician;Not Match;4;6;7;4;8;3;4;4;0
5201;Female;31;NA;2;Private practice Dietician;Not Match;9;6;6;6;5;3;5;3;0
5202;Female;31;NA;2;Private practice Dietician;Match;6;8;8;7;9;6;7;5;0
5203;Female;31;NA;2;Private practice Dietician;Not Match;5;5;6;4;6;3;3;3;0
5204;Female;31;NA;2;Private practice Dietician;Not Match;7;7;7;8;7;7;6;4;0
5205;Female;35;NA;2;music educator, performer;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5206;Female;35;NA;2;music educator, performer;Match;7;7;7;7;7;7;7;7;0
5207;Female;35;NA;2;music educator, performer;Match;7;7;7;7;7;7;7;7;0
5208;Female;35;NA;2;music educator, performer;Match;8;8;8;8;8;8;8;7;0
5209;Female;35;NA;2;music educator, performer;Match;6;6;6;6;7;6;7;6;0
5210;Female;35;NA;2;music educator, performer;Match;8;8;8;8;8;8;8;8;0
5211;Female;35;NA;2;music educator, performer;Match;7;7;7;7;7;8;8;7;0
5212;Female;35;NA;2;music educator, performer;Not Match;7;7;7;7;7;7;7;7;0
5213;Female;35;NA;2;music educator, performer;Match;7;8;8;7;7;6;6;6;0
5214;Female;35;NA;2;music educator, performer;Match;9;8;8;7;7;9;7;8;0
5215;Female;35;NA;2;music educator, performer;Not Match;3;3;3;2;3;0;3;3;0
5216;Female;35;NA;2;music educator, performer;Match;7;7;6;7;7;5;7;6;0
5217;Female;35;NA;2;music educator, performer;Match;9;9;9;9;9;9;9;8;0
5218;Female;35;NA;2;music educator, performer;Match;7;7;7;7;7;7;7;7;0
5219;Female;35;NA;2;music educator, performer;Match;8;8;8;8;8;8;8;8;0
5220;Female;35;NA;2;music educator, performer;Match;7;7;8;7;7;7;8;7;0
5221;Female;35;NA;2;music educator, performer;Not Match;5;6;7;5;7;8;5;5;0
5222;Female;35;NA;2;music educator, performer;Not Match;5;7;7;7;7;7;6;5;0
5223;Female;29;NA;2;Artist;Not Match;6;6;7;6;6;5;6;6;0
5224;Female;29;NA;2;Artist;Not Match;6;8;8;7;5;8;7;7;0
5225;Female;29;NA;2;Artist;Match;6;8;8;7;7;8;7;7;0
5226;Female;29;NA;2;Artist;Match;8;9;8;8;6;9;9;7;0
5227;Female;29;NA;2;Artist;Match;8;6;7;7;7;8;7;6;0
5228;Female;29;NA;2;Artist;Match;9;8;8;9;6;9;9;7;0
5229;Female;29;NA;2;Artist;Match;7;8;7;7;6;7;7;7;0
5230;Female;29;NA;2;Artist;Match;8;8;8;9;7;9;9;7;0
5231;Female;29;NA;2;Artist;Match;7;7;7;9;7;8;8;7;0
5232;Female;29;NA;2;Artist;Match;9;7;8;8;7;8;9;7;0
5233;Female;29;NA;2;Artist;Match;8;6;8;7;8;7;8;6;0
5234;Female;29;NA;2;Artist;Match;7;8;9;7;7;9;8;6;0
5235;Female;29;NA;2;Artist;Match;9;9;7;7;7;8;9;7;0
5236;Female;29;NA;2;Artist;Not Match;7;7;7;6;6;7;7;6;0
5237;Female;29;NA;2;Artist;Match;9;7;8;8;8;8;9;6;0
5238;Female;29;NA;2;Artist;Match;7;7;8;8;8;7;8;6;0
5239;Female;29;NA;2;Artist;Not Match;6;5;6;5;5;5;5;5;0
5240;Female;29;NA;2;Artist;Not Match;6;6;6;5;5;6;6;5;0
5241;Female;25;NA;1;teacher;Not Match;4;4;5;4;5;NA;4;4;0
5242;Female;25;NA;1;teacher;Match;5;6;8;5;6;NA;5;5;0
5243;Female;25;NA;1;teacher;Match;6;8;8;7;6;NA;6;5;0
5244;Female;25;NA;1;teacher;Match;6;7;8;8;6;7;7;5;0
5245;Female;25;NA;1;teacher;Match;6;6;7;6;6;NA;6;5;0
5246;Female;25;NA;1;teacher;Match;5;8;7;5;6;5;5;5;0
5247;Female;25;NA;1;teacher;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5248;Female;25;NA;1;teacher;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5249;Female;25;NA;1;teacher;Match;8;8;8;7;7;NA;8;5;0
5250;Female;25;NA;1;teacher;Match;6;7;7;7;7;NA;6;5;0
5251;Female;25;NA;1;teacher;Match;7;7;7;7;7;7;8;5;0
5252;Female;25;NA;1;teacher;Match;7;8;8;8;8;NA;8;5;0
5253;Female;25;NA;1;teacher;Match;7;7;8;7;7;NA;8;5;0
5254;Female;25;NA;1;teacher;Match;6;7;7;6;6;NA;7;5;0
5255;Female;25;NA;1;teacher;Not Match;6;6;6;5;5;NA;4;4;0
5256;Female;25;NA;1;teacher;Match;7;7;7;6;5;5;7;5;0
5257;Female;25;NA;1;teacher;Not Match;4;5;7;4;6;NA;4;4;0
5258;Female;25;NA;1;teacher;Not Match;4;5;6;4;6;NA;4;4;0
5259;Female;22;49409;1;Clinical Psychology;Not Match;1;10;4;6;6;4;5;6;0
5260;Female;22;49409;1;Clinical Psychology;Match;4;10;10;10;7;10;7;8;0
5261;Female;22;49409;1;Clinical Psychology;Not Match;1;10;4;3;5;2;4;5;0
5262;Female;22;49409;1;Clinical Psychology;Match;7;10;8;8;NA;8;6;8;0
5263;Female;22;49409;1;Clinical Psychology;Match;9;10;8;9;7;9;9;8;0
5264;Female;22;49409;1;Clinical Psychology;Match;9;10;10;10;9;8;9;9;0
5265;Female;22;49409;1;Clinical Psychology;Not Match;2;8;6;4;4;10;5;7;0
5266;Female;22;49409;1;Clinical Psychology;Match;8;9;9;9;10;9;9;8;0
5267;Female;22;49409;1;Clinical Psychology;Match;5;10;8;10;6;10;8;10;0
5268;Female;22;49409;1;Clinical Psychology;Match;7;9;9;9;9;8;8;NA;NA
5269;Female;22;49409;1;Clinical Psychology;Match;9;10;10;10;10;9;9;8;0
5270;Female;22;49409;1;Clinical Psychology;Match;4;8;7;7;6;6;6;6;0
5271;Female;22;49409;1;Clinical Psychology;Match;7;7;10;10;9;9;8;8;0
5272;Female;22;49409;1;Clinical Psychology;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5273;Female;22;49409;1;Clinical Psychology;Match;7;10;6;6;6;3;5;6;0
5274;Female;22;49409;1;Clinical Psychology;Not Match;4;10;10;3;10;2;5;4;0
5275;Female;22;49409;1;Clinical Psychology;Not Match;2;8;10;4;4;2;4;5;NA
5276;Female;22;49409;1;Clinical Psychology;Match;7;9;8;10;7;7;7;7;0
5277;Female;24;NA;1;Clinical Psychologist;Not Match;4;8;7;9;8;7;4;2;NA
5278;Female;24;NA;1;Clinical Psychologist;Not Match;5;8;9;8;8;7;5;4;0
5279;Female;24;NA;1;Clinical Psychologist;Not Match;5;6;7;7;8;7;5;3;0
5280;Female;24;NA;1;Clinical Psychologist;Not Match;5;10;9;9;8;9;7;3;NA
5281;Female;24;NA;1;Clinical Psychologist;Not Match;8;9;9;9;9;10;6;7;0
5282;Female;24;NA;1;Clinical Psychologist;Match;9;8;7;8;8;9;9;7;0
5283;Female;24;NA;1;Clinical Psychologist;Not Match;7;6;8;6;7;8;5;2;0
5284;Female;24;NA;1;Clinical Psychologist;Not Match;7;6;5;5;5;5;4;5;NA
5285;Female;24;NA;1;Clinical Psychologist;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5286;Female;24;NA;1;Clinical Psychologist;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5287;Female;24;NA;1;Clinical Psychologist;Not Match;9;8;8;8;8;7;8;6;NA
5288;Female;24;NA;1;Clinical Psychologist;Not Match;5;6;7;8;5;5;5;4;NA
5289;Female;24;NA;1;Clinical Psychologist;Match;9;8;8;7;8;8;4;7;0
5290;Female;24;NA;1;Clinical Psychologist;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
5291;Female;24;NA;1;Clinical Psychologist;Match;9;6;7;7;7;7;8;7;0
5292;Female;24;NA;1;Clinical Psychologist;Not Match;7;9;9;9;8;7;6;5;0
5293;Female;24;NA;1;Clinical Psychologist;Not Match;6;7;8;9;8;5;4;4;0
5294;Female;24;NA;1;Clinical Psychologist;Not Match;7;6;6;5;6;5;5;5;0
5295;Female;27;31516;1;Psychologist;Not Match;4;8;7;5;NA;5;5;6;0
